employee_id	department_name	management_tier	job_title	base_salary	performance_rating	tenure_years	age	gender	ethnicity	hire_date	termination_date	engagement_score	manager_satisfaction	work_life_balance_score	is_attrition	comp_ratio	estimated_replacement_cost	tenure_cohort	flight_risk_flag
1950	Engineering	Associate	Associate - Engineering	66960.73	4	3.17	39	Other	Asian	2023-06-14	NULL	3.00	6.00	5.00	0	1.154	26784.2920	3+ Years (Tenured)	1
4321	Engineering	Associate	Associate - Engineering	43603.23	5	3.24	62	Non-Binary	African American	2023-05-22	NULL	7.00	9.99	5.00	0	0.751	17441.2920	3+ Years (Tenured)	0
4084	Engineering	Associate	Associate - Engineering	55504.92	4	3.48	41	Male	Asian	2022-12-19	2026-06-11	3.00	9.00	5.00	1	0.957	22201.9680	3+ Years (Tenured)	1
4330	Engineering	Associate	Associate - Engineering	53125.13	2	3.05	31	Male	Asian	2023-07-27	NULL	6.00	9.00	7.00	0	0.916	21250.0520	3+ Years (Tenured)	0
831	Engineering	Associate	Associate - Engineering	43484.77	4	3.65	39	Female	Hispanic	2022-12-20	NULL	8.00	4.00	2.00	0	0.749	17393.9080	3+ Years (Tenured)	0
1939	Engineering	Associate	Associate - Engineering	66137.87	3	2.45	45	Other	Hispanic	2024-03-05	NULL	9.00	6.00	9.99	0	1.140	26455.1480	1-3 Years (Mid-Tenure)	0
766	Engineering	Associate	Associate - Engineering	71632.75	4	1.41	43	Male	Asian	2022-04-09	2023-09-05	NULL	NULL	NULL	1	1.235	28653.1000	1-3 Years (Mid-Tenure)	0
2161	Engineering	Associate	Associate - Engineering	51912.53	3	0.63	30	Other	African American	2025-12-27	NULL	5.00	7.00	3.00	0	0.895	20765.0120	0-1 Year (Onboarding)	0
1923	Engineering	Associate	Associate - Engineering	73985.47	3	0.10	39	Other	Caucasian	2026-07-11	NULL	NULL	NULL	NULL	0	1.275	29594.1880	0-1 Year (Onboarding)	0
4231	Engineering	Associate	Associate - Engineering	41799.84	1	2.22	48	Male	Caucasian	2024-05-28	NULL	9.99	9.99	9.00	0	0.720	16719.9360	1-3 Years (Mid-Tenure)	0
2303	Engineering	Associate	Associate - Engineering	56021.47	4	1.30	41	Non-Binary	Asian	2025-04-29	NULL	8.00	6.00	7.00	0	0.966	22408.5880	1-3 Years (Mid-Tenure)	0
1969	Engineering	Associate	Associate - Engineering	46118.94	4	4.64	37	Female	Asian	2021-12-24	NULL	4.00	9.00	NULL	0	0.795	18447.5760	3+ Years (Tenured)	1
84	Engineering	Associate	Associate - Engineering	68723.69	3	2.65	41	Non-Binary	Asian	2023-12-22	NULL	5.00	3.00	4.00	0	1.184	27489.4760	1-3 Years (Mid-Tenure)	0
4142	Engineering	Associate	Associate - Engineering	50545.76	3	1.59	48	Female	Caucasian	2025-01-12	NULL	8.00	8.00	4.00	0	0.871	20218.3040	1-3 Years (Mid-Tenure)	0
721	Engineering	Associate	Associate - Engineering	74786.07	4	NULL	27	Non-Binary	African American	0000-00-00	NULL	9.99	9.00	9.99	0	1.289	29914.4280	3+ Years (Tenured)	0
77	Engineering	Associate	Associate - Engineering	59904.19	4	4.76	32	Other	African American	2021-11-10	NULL	6.00	4.00	7.00	0	1.032	23961.6760	3+ Years (Tenured)	0
1292	Engineering	Associate	Associate - Engineering	50068.05	4	1.02	32	Female	Hispanic	2023-09-05	2024-09-13	3.00	1.00	1.00	1	0.863	20027.2200	1-3 Years (Mid-Tenure)	1
4133	Engineering	Associate	Associate - Engineering	52923.41	4	1.56	43	Female	African American	2025-01-21	NULL	9.00	9.00	5.00	0	0.912	21169.3640	1-3 Years (Mid-Tenure)	0
732	Engineering	Associate	Associate - Engineering	65294.98	2	3.78	52	Other	African American	2022-11-06	NULL	8.00	8.00	4.00	0	1.125	26117.9920	3+ Years (Tenured)	0
733	Engineering	Associate	Associate - Engineering	57794.86	1	4.95	35	NULL	Two or More	2021-09-03	NULL	4.00	5.00	4.00	0	0.996	23117.9440	3+ Years (Tenured)	0
1238	Engineering	Associate	Associate - Engineering	70816.01	2	0.94	35	Male	Two or More	2025-09-07	NULL	5.00	2.00	4.00	0	1.221	28326.4040	0-1 Year (Onboarding)	0
4242	Engineering	Associate	Associate - Engineering	44143.05	4	5.03	47	Non-Binary	Asian	2021-08-05	NULL	8.00	6.00	5.00	0	0.761	17657.2200	3+ Years (Tenured)	0
4261	Engineering	Associate	Associate - Engineering	71727.21	3	2.93	50	Non-Binary	Caucasian	2023-09-10	NULL	6.00	9.99	3.00	0	1.236	28690.8840	1-3 Years (Mid-Tenure)	0
2242	Engineering	Associate	Associate - Engineering	41144.34	4	3.33	51	NULL	African American	2023-04-17	NULL	4.00	5.00	4.00	0	0.709	16457.7360	3+ Years (Tenured)	1
2240	Engineering	Associate	Associate - Engineering	44430.27	4	3.80	23	Female	Hispanic	2022-10-29	NULL	8.00	7.00	9.00	0	0.766	17772.1080	3+ Years (Tenured)	0
2233	Engineering	Associate	Associate - Engineering	59645.34	5	0.25	38	Female	Hispanic	2026-05-17	NULL	7.00	2.00	6.00	0	1.028	23858.1360	0-1 Year (Onboarding)	0
4123	Engineering	Associate	Associate - Engineering	54678.93	3	0.80	52	Male	Caucasian	2025-10-26	NULL	9.99	7.00	9.99	0	0.942	21871.5720	0-1 Year (Onboarding)	0
4117	Engineering	Associate	Associate - Engineering	59907.84	3	0.30	41	Female	Caucasian	2026-04-29	NULL	6.00	9.00	7.00	0	1.033	23963.1360	0-1 Year (Onboarding)	0
2328	Engineering	Associate	Associate - Engineering	72871.78	3	0.40	21	Female	African American	2026-03-22	NULL	1.00	1.00	1.00	0	1.256	29148.7120	0-1 Year (Onboarding)	0
1126	Engineering	Associate	Associate - Engineering	52018.85	4	1.87	40	Other	Two or More	2024-10-02	NULL	6.00	4.00	6.00	0	0.897	20807.5400	1-3 Years (Mid-Tenure)	0
1338	Engineering	Associate	Associate - Engineering	57189.46	2	0.62	31	Other	Asian	2026-01-01	NULL	7.00	5.00	8.00	0	0.986	22875.7840	0-1 Year (Onboarding)	0
818	Engineering	Associate	Associate - Engineering	65996.00	5	4.71	40	Female	African American	2021-11-30	NULL	2.00	2.00	1.00	0	1.137	26398.4000	3+ Years (Tenured)	1
1117	Engineering	Associate	Associate - Engineering	64994.15	3	4.98	56	Female	Asian	2021-08-25	NULL	9.00	4.00	8.00	0	1.120	25997.6600	3+ Years (Tenured)	0
4387	Engineering	Associate	Associate - Engineering	57827.62	4	1.77	24	Other	Caucasian	2024-11-06	NULL	7.00	2.00	5.00	0	0.997	23131.0480	1-3 Years (Mid-Tenure)	0
1211	Engineering	Associate	Associate - Engineering	62969.44	4	2.44	49	Male	African American	2024-03-09	NULL	6.00	4.00	4.00	0	1.085	25187.7760	1-3 Years (Mid-Tenure)	0
1320	Engineering	Associate	Associate - Engineering	50702.53	4	0.75	33	Female	African American	2025-11-15	NULL	9.99	9.99	9.00	0	0.874	20281.0120	0-1 Year (Onboarding)	0
2417	Engineering	Associate	Associate - Engineering	57396.61	4	0.35	40	Male	Asian	2024-12-27	2025-05-04	NULL	NULL	NULL	1	0.989	22958.6440	0-1 Year (Onboarding)	0
15	Engineering	Associate	Associate - Engineering	53215.23	3	4.76	41	Male	African American	2021-11-11	NULL	1.00	2.00	2.00	0	0.917	21286.0920	3+ Years (Tenured)	0
4038	Engineering	Associate	Associate - Engineering	59721.73	2	0.90	51	Non-Binary	African American	2023-05-04	2024-03-28	NULL	NULL	NULL	1	1.029	23888.6920	0-1 Year (Onboarding)	0
792	Engineering	Associate	Associate - Engineering	70503.25	2	0.83	38	Other	Asian	2025-10-16	NULL	1.00	4.00	1.00	0	1.215	28201.3000	0-1 Year (Onboarding)	0
2408	Engineering	Associate	Associate - Engineering	41698.54	5	0.07	35	Male	Hispanic	2026-07-19	NULL	NULL	NULL	NULL	0	0.719	16679.4160	0-1 Year (Onboarding)	0
2444	Engineering	Associate	Associate - Engineering	46641.24	3	4.78	32	Other	Caucasian	2021-11-04	NULL	7.00	3.00	4.00	0	0.804	18656.4960	3+ Years (Tenured)	0
2066	Engineering	Associate	Associate - Engineering	59840.59	3	1.71	36	Male	Asian	2024-11-28	NULL	1.00	4.00	6.00	0	1.031	23936.2360	1-3 Years (Mid-Tenure)	0
2073	Engineering	Associate	Associate - Engineering	59590.10	2	4.38	35	Non-Binary	Hispanic	2022-03-29	NULL	7.00	5.00	4.00	0	1.027	23836.0400	3+ Years (Tenured)	0
4424	Engineering	Associate	Associate - Engineering	67971.15	4	0.83	43	Female	NULL	2025-10-17	NULL	6.00	8.00	8.00	0	1.171	27188.4600	0-1 Year (Onboarding)	0
1343	Engineering	Associate	Associate - Engineering	40723.34	3	0.50	52	Non-Binary	Two or More	2026-02-13	NULL	5.00	7.00	1.00	0	0.702	16289.3360	0-1 Year (Onboarding)	0
2087	Engineering	Associate	associate - engineering	64326.51	3	4.40	38	Other	Caucasian	2022-03-23	NULL	7.00	5.00	5.00	0	1.109	25730.6040	3+ Years (Tenured)	0
2456	Engineering	Associate	Associate - Engineering	54223.23	1	3.06	35	Other	Caucasian	2023-07-25	NULL	9.00	4.00	7.00	0	0.935	21689.2920	3+ Years (Tenured)	0
4445	Engineering	Associate	Associate - Engineering	64700.67	5	1.10	39	Female	NULL	2024-10-05	2025-11-12	4.00	5.00	4.00	1	1.115	25880.2680	1-3 Years (Mid-Tenure)	1
1917	Engineering	Associate	Associate - Engineering	72713.50	2	0.53	24	Male	African American	2026-02-04	NULL	9.99	4.00	6.00	0	1.253	29085.4000	0-1 Year (Onboarding)	0
867	Engineering	Associate	Associate - Engineering	67436.29	5	4.52	21	Non-Binary	Two or More	2022-02-07	NULL	8.00	7.00	7.00	0	1.162	26974.5160	3+ Years (Tenured)	0
4375	Engineering	Associate	Associate - Engineering	45768.43	3	1.67	22	Female	African American	2024-12-13	NULL	8.00	5.00	4.00	0	0.789	18307.3720	1-3 Years (Mid-Tenure)	0
2131	Engineering	Associate	Associate - Engineering	63269.12	5	3.54	37	NULL	Asian	2023-01-31	NULL	4.00	3.00	6.00	0	1.090	25307.6480	3+ Years (Tenured)	1
4350	Engineering	Associate	Associate - Engineering	54837.46	5	4.91	45	Male	Asian	2021-09-19	NULL	7.00	5.00	5.00	0	0.945	21934.9840	3+ Years (Tenured)	0
2038	Engineering	Associate	Associate - Engineering	60586.33	2	NULL	43	Male	Caucasian	0000-00-00	2026-06-23	NULL	NULL	NULL	1	1.044	24234.5320	3+ Years (Tenured)	0
2136	Engineering	Associate	Associate - Engineering	57702.49	4	1.70	54	Non-Binary	Caucasian	2024-12-03	NULL	5.00	2.00	4.00	0	0.994	23080.9960	1-3 Years (Mid-Tenure)	0
4358	Engineering	Associate	Associate - Engineering	42603.87	1	0.52	33	Male	Caucasian	2026-02-06	NULL	5.00	6.00	8.00	0	0.734	17041.5480	0-1 Year (Onboarding)	0
674	Engineering	Associate	Associate - Engineering	55993.90	4	4.17	44	Male	Hispanic	2022-06-14	NULL	4.00	5.00	5.00	0	0.965	22397.5600	3+ Years (Tenured)	1
2412	Engineering	Associate	Associate - Engineering	74649.99	3	3.90	25	Non-Binary	Hispanic	2022-09-20	NULL	8.00	2.00	5.00	0	1.287	29859.9960	3+ Years (Tenured)	0
2132	Engineering	Associate	Associate - Engineering	65736.68	4	3.64	50	Non-Binary	African American	2021-12-02	2025-07-23	5.00	5.00	8.00	1	1.133	26294.6720	3+ Years (Tenured)	0
25	Engineering	Associate	Associate - Engineering	69751.39	4	3.28	58	Other	Asian	2023-05-07	NULL	9.99	6.00	9.99	0	1.202	27900.5560	3+ Years (Tenured)	0
3599	Engineering	Domain Director	domain director - engineering	124098.63	3	2.60	48	Non-Binary	Hispanic	2024-01-08	NULL	7.00	NULL	NULL	0	0.866	49639.4520	1-3 Years (Mid-Tenure)	0
1376	Engineering	Domain Director	Domain Director - Engineering	148116.54	3	1.55	44	Non-Binary	NULL	2025-01-28	NULL	5.00	5.00	3.00	0	1.033	59246.6160	1-3 Years (Mid-Tenure)	0
1036	Engineering	Domain Director	Domain Director - Engineering	157762.20	3	1.95	41	Female	Caucasian	2024-09-04	NULL	9.00	5.00	9.99	0	1.101	63104.8800	1-3 Years (Mid-Tenure)	0
925	Engineering	Manager	Manager - Engineering	85329.19	5	1.95	49	Male	African American	2024-09-03	NULL	5.00	7.00	9.00	0	0.865	34131.6760	1-3 Years (Mid-Tenure)	0
69	Engineering	Manager	Manager - Engineering	89355.03	3	3.04	27	Other	Asian	2023-08-01	NULL	6.00	5.00	7.00	0	0.906	35742.0120	3+ Years (Tenured)	0
1210	Engineering	Manager	Manager - Engineering	113290.69	1	2.93	33	Non-Binary	Hispanic	2023-09-10	NULL	5.00	5.00	1.00	0	1.149	45316.2760	1-3 Years (Mid-Tenure)	0
2023	Engineering	Manager	Manager - Engineering	97577.65	4	4.50	42	Male	Caucasian	2022-02-16	NULL	5.00	2.00	5.00	0	0.990	39031.0600	3+ Years (Tenured)	0
4380	Engineering	Manager	Manager - Engineering	119820.83	1	0.19	52	Male	African American	2024-11-23	2025-01-30	NULL	NULL	NULL	1	1.215	47928.3320	0-1 Year (Onboarding)	0
2844	Engineering	Manager	Manager - Engineering	113264.94	2	0.71	32	Other	African American	2025-11-29	NULL	6.00	6.00	2.00	0	1.149	45305.9760	0-1 Year (Onboarding)	0
450	Engineering	Manager	Manager - Engineering	70704.35	5	1.05	51	Male	Two or More	2023-07-02	2024-07-18	7.00	8.00	4.00	1	0.717	28281.7400	1-3 Years (Mid-Tenure)	0
4016	Engineering	Manager	Manager - Engineering	83481.83	3	2.58	43	Female	Hispanic	2024-01-15	NULL	4.00	5.00	7.00	0	0.847	33392.7320	1-3 Years (Mid-Tenure)	0
324	Engineering	Manager	Manager - Engineering	114604.72	3	0.05	47	Male	Caucasian	2026-07-26	NULL	NULL	NULL	NULL	0	1.162	45841.8880	0-1 Year (Onboarding)	0
3472	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	62156.39	4	0.37	40	Female	Caucasian	2026-04-03	NULL	NULL	NULL	NULL	0	0.862	24862.5560	0-1 Year (Onboarding)	0
4296	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	87199.50	2	1.74	42	Female	Caucasian	2024-11-19	NULL	6.00	6.00	8.00	0	1.209	34879.8000	1-3 Years (Mid-Tenure)	0
4451	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	68304.44	2	2.53	22	Other	African American	2024-02-02	NULL	7.00	NULL	7.00	0	0.947	27321.7760	1-3 Years (Mid-Tenure)	0
2143	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	82972.44	4	3.44	35	Non-Binary	Asian	2023-03-08	NULL	6.00	6.00	8.00	0	1.150	33188.9760	3+ Years (Tenured)	0
3620	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	69708.80	2	4.57	34	Other	Asian	2022-01-21	NULL	3.00	4.00	1.00	0	0.967	27883.5200	3+ Years (Tenured)	0
4172	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	82300.07	3	3.93	35	Male	Caucasian	2022-09-10	NULL	3.00	3.00	5.00	0	1.141	32920.0280	3+ Years (Tenured)	0
3420	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	80522.84	2	4.36	45	Female	Hispanic	2022-04-05	NULL	7.00	1.00	7.00	0	1.116	32209.1360	3+ Years (Tenured)	0
1679	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	80624.91	4	4.06	48	Non-Binary	Two or More	2022-07-26	NULL	9.00	5.00	5.00	0	1.118	32249.9640	3+ Years (Tenured)	0
748	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	69109.40	4	2.42	34	Male	African American	2024-03-13	NULL	8.00	3.00	5.00	0	0.958	27643.7600	1-3 Years (Mid-Tenure)	0
3008	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	58074.05	3	0.71	43	Other	Asian	2025-11-28	NULL	5.00	9.00	6.00	0	0.805	23229.6200	0-1 Year (Onboarding)	0
1271	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	56574.29	5	2.77	26	Non-Binary	Hispanic	2023-11-07	NULL	4.00	5.00	2.00	0	0.784	22629.7160	1-3 Years (Mid-Tenure)	1
2278	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	55248.38	5	2.55	29	Male	Asian	2024-01-27	NULL	5.00	5.00	8.00	0	0.766	22099.3520	1-3 Years (Mid-Tenure)	0
3138	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	61074.38	2	0.23	34	Female	Asian	2023-09-29	2023-12-23	NULL	NULL	NULL	1	0.847	24429.7520	0-1 Year (Onboarding)	0
2258	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	68931.20	3	4.79	35	Female	African American	2021-11-02	NULL	9.00	7.00	9.00	0	0.956	27572.4800	3+ Years (Tenured)	0
375	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	55400.00	2	2.39	40	Non-Binary	Caucasian	2024-03-27	NULL	7.00	6.00	9.00	0	0.768	22160.0000	1-3 Years (Mid-Tenure)	0
1004	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	75577.06	3	3.69	46	Female	Caucasian	2022-12-07	NULL	4.00	4.00	7.00	0	1.048	30230.8240	3+ Years (Tenured)	0
3202	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	67508.18	2	2.79	25	Other	Hispanic	2023-11-02	NULL	9.99	8.00	NULL	0	0.936	27003.2720	1-3 Years (Mid-Tenure)	0
3120	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	89358.19	3	2.87	21	NULL	Hispanic	2023-10-04	NULL	5.00	6.00	9.99	0	1.239	35743.2760	1-3 Years (Mid-Tenure)	0
3556	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	74249.99	5	4.46	39	Female	Two or More	2022-02-28	NULL	6.00	1.00	NULL	0	1.029	29699.9960	3+ Years (Tenured)	0
511	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	72301.63	4	3.98	29	Male	African American	2022-08-24	NULL	6.00	6.00	2.00	0	1.002	28920.6520	3+ Years (Tenured)	0
2459	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	83473.51	3	NULL	29	Female	Hispanic	0000-00-00	NULL	5.00	1.00	4.00	0	1.157	33389.4040	3+ Years (Tenured)	0
484	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	85952.52	5	0.30	31	Female	Two or More	2025-12-10	2026-03-29	7.00	2.00	7.00	0	1.192	34381.0080	0-1 Year (Onboarding)	0
1253	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	68632.87	3	0.94	29	Non-Binary	Two or More	2023-09-24	2024-08-31	5.00	2.00	7.00	1	0.952	27453.1480	0-1 Year (Onboarding)	0
294	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	84052.23	2	4.36	45	Non-Binary	Two or More	2022-04-05	NULL	8.00	1.00	9.00	0	1.165	33620.8920	3+ Years (Tenured)	0
3243	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	56681.71	3	2.32	38	Female	Hispanic	2024-04-22	NULL	6.00	7.00	2.00	0	0.786	22672.6840	1-3 Years (Mid-Tenure)	0
1966	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	56485.19	4	3.20	41	Non-Binary	African American	2023-06-05	NULL	4.00	1.00	2.00	0	0.783	22594.0760	3+ Years (Tenured)	1
2650	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	58468.65	3	4.68	29	Male	Caucasian	2021-12-09	NULL	8.00	1.00	8.00	0	0.811	23387.4600	3+ Years (Tenured)	0
193	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	89032.95	3	4.45	35	Other	African American	2022-03-04	NULL	4.00	8.00	8.00	0	1.234	35613.1800	3+ Years (Tenured)	0
2722	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	73891.55	5	4.60	36	Male	Asian	2022-01-10	NULL	1.00	4.00	3.00	0	1.025	29556.6200	3+ Years (Tenured)	1
4104	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	67822.83	3	0.52	40	Male	Asian	2026-02-08	NULL	4.00	7.00	7.00	0	0.940	27129.1320	0-1 Year (Onboarding)	0
696	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	83461.17	3	2.98	41	Male	African American	2023-08-22	NULL	3.00	5.00	2.00	0	1.157	33384.4680	1-3 Years (Mid-Tenure)	0
99	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	77176.74	1	NULL	39	Other	Two or More	0000-00-00	NULL	7.00	9.00	9.99	0	1.070	30870.6960	3+ Years (Tenured)	0
4065	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	66532.53	3	3.45	39	Other	Hispanic	2023-03-06	NULL	6.00	9.00	3.00	0	0.922	26613.0120	3+ Years (Tenured)	0
4056	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	86405.65	1	1.63	42	Other	NULL	2024-12-29	NULL	5.00	9.99	9.99	0	1.198	34562.2600	1-3 Years (Mid-Tenure)	0
3954	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	63088.81	1	3.21	21	Female	NULL	2023-05-31	NULL	7.00	5.00	4.00	0	0.875	25235.5240	3+ Years (Tenured)	0
1408	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	56747.95	3	4.44	38	Male	African American	2022-03-09	NULL	6.00	3.00	1.00	0	0.787	22699.1800	3+ Years (Tenured)	0
2514	Engineering	Supervisor/Lead	SUPERVISOR/LEAD - ENGINEERING	79076.09	5	0.06	37	Female	Hispanic	2026-07-23	NULL	NULL	NULL	NULL	0	1.096	31630.4360	0-1 Year (Onboarding)	0
3711	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	63696.48	3	NULL	66	Male	Hispanic	0000-00-00	NULL	9.99	9.00	7.00	0	0.883	25478.5920	3+ Years (Tenured)	0
1415	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	81396.50	5	3.79	45	Other	African American	2022-10-31	NULL	5.00	1.00	4.00	0	1.129	32558.6000	3+ Years (Tenured)	0
3653	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	82478.79	1	2.77	35	Non-Binary	Hispanic	2023-11-09	NULL	9.99	9.00	4.00	0	1.144	32991.5160	1-3 Years (Mid-Tenure)	0
3697	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	81596.18	3	3.15	39	Other	Caucasian	2023-06-22	NULL	8.00	9.99	5.00	0	1.131	32638.4720	3+ Years (Tenured)	0
547	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	60840.64	1	3.76	31	Male	Asian	2022-11-10	NULL	2.00	5.00	4.00	0	0.844	24336.2560	3+ Years (Tenured)	0
3981	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	71620.76	3	1.56	40	Other	Asian	2025-01-24	NULL	8.00	5.00	7.00	0	0.993	28648.3040	1-3 Years (Mid-Tenure)	0
1762	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	89355.23	3	3.01	27	Female	Caucasian	2023-08-11	NULL	9.00	8.00	4.00	0	1.239	35742.0920	3+ Years (Tenured)	0
4141	Engineering	Supervisor/Lead	Supervisor/Lead - Engineering	60410.62	3	4.73	42	Female	African American	2021-11-21	NULL	8.00	8.00	9.99	0	0.838	24164.2480	3+ Years (Tenured)	0
2967	Product	Assistant Manager	Assistant Manager - Product	98477.36	3	4.16	46	Male	African American	2022-06-17	NULL	5.00	3.00	1.00	0	1.258	39390.9440	3+ Years (Tenured)	0
1315	Product	Assistant Manager	Assistant Manager - Product	84452.07	5	4.76	49	NULL	Two or More	2021-11-13	NULL	6.00	9.00	7.00	0	1.079	33780.8280	3+ Years (Tenured)	0
93	Product	Assistant Manager	Assistant Manager - Product	71647.04	4	0.18	31	Other	Asian	2021-07-27	2021-10-02	NULL	NULL	NULL	1	0.916	28658.8160	0-1 Year (Onboarding)	0
580	Product	Assistant Manager	Assistant Manager - Product	62808.47	4	1.13	32	Male	NULL	2025-06-27	NULL	9.99	5.00	7.00	0	0.803	25123.3880	1-3 Years (Mid-Tenure)	0
3861	Product	Assistant Manager	Assistant Manager - Product	85844.51	3	0.71	40	Female	Hispanic	2025-11-28	NULL	3.00	4.00	4.00	0	1.097	34337.8040	0-1 Year (Onboarding)	0
1118	Product	Assistant Manager	Assistant Manager - Product	77048.16	2	3.33	38	Male	Asian	2023-04-17	NULL	2.00	2.00	2.00	0	0.985	30819.2640	3+ Years (Tenured)	0
1399	Product	Assistant Manager	Assistant Manager - Product	76076.98	3	3.10	53	Female	African American	2023-07-09	NULL	9.99	7.00	4.00	0	0.972	30430.7920	3+ Years (Tenured)	0
332	Product	Assistant Manager	Assistant Manager - Product	90722.15	4	4.21	26	Male	African American	2022-05-31	NULL	9.00	6.00	4.00	0	1.159	36288.8600	3+ Years (Tenured)	0
1457	Product	Assistant Manager	Assistant Manager - Product	85402.41	2	3.53	22	Non-Binary	African American	2023-02-05	NULL	7.00	9.00	6.00	0	1.091	34160.9640	3+ Years (Tenured)	0
3481	Product	Assistant Manager	Assistant Manager - Product	65418.11	5	4.18	48	Male	Caucasian	2022-06-13	NULL	9.99	9.99	5.00	0	0.836	26167.2440	3+ Years (Tenured)	0
