application_id	requisition_id	department_id	date_applied	screen_passed	interview_passed	offer_extended	offer_accepted	hire_date	time_to_fill_days
1531	REQ-2026-267	12	2025-12-16	1	1	0	0	NULL	NULL
1532	REQ-2025-177	13	2026-02-14	1	0	0	0	NULL	NULL
1533	REQ-2026-159	8	2026-06-28	0	0	0	0	NULL	NULL
1534	REQ-2026-133	11	2025-11-19	0	0	0	0	NULL	NULL
1535	REQ-2026-317	14	2025-12-04	1	0	0	0	NULL	NULL
1536	REQ-2025-175	12	2026-07-15	1	0	0	0	NULL	NULL
1537	REQ-2026-247	7	2025-08-17	1	0	0	0	NULL	NULL
1538	REQ-2025-229	8	2026-05-01	1	1	1	0	NULL	NULL
1539	REQ-2026-237	10	2026-03-05	0	0	0	0	NULL	NULL
1540	REQ-2026-226	9	2026-04-01	1	0	0	0	NULL	NULL
1541	REQ-2025-151	13	2026-04-15	0	0	0	0	NULL	NULL
1542	REQ-2025-234	1	2025-10-17	1	0	0	0	NULL	NULL
1543	REQ-2026-103	10	2025-10-31	0	0	0	0	NULL	NULL
1544	REQ-2026-253	5	2026-05-09	1	0	0	0	NULL	NULL
1545	REQ-2025-124	5	2026-03-08	0	0	0	0	NULL	NULL
1546	REQ-2026-109	15	2026-02-02	0	0	0	0	NULL	NULL
1547	REQ-2026-116	11	2026-06-18	1	0	0	0	NULL	NULL
1548	REQ-2025-164	6	2025-09-20	1	1	0	0	NULL	NULL
1549	REQ-2026-221	14	2025-11-21	0	0	0	0	NULL	NULL
1550	REQ-2026-287	1	11/16/2025	0	0	0	0	NULL	NULL
1551	REQ-2026-221	5	2025-08-14	0	0	0	0	NULL	NULL
1552	REQ-2026-103	12	2026-04-30	1	0	0	0	NULL	NULL
1553	REQ-2026-111	9	2026-07-01	1	1	0	0	NULL	NULL
1554	REQ-2025-339	3	2026-04-01	1	1	1	1	2026-05-03	32
1555	REQ-2025-207	14	2026-03-30	1	0	0	0	NULL	NULL
1556	REQ-2025-307	13	2026-01-24	1	0	0	0	NULL	NULL
1557	REQ-2026-328	15	2026-02-02	1	0	0	0	NULL	NULL
1558	REQ-2026-250	15	2026-06-25	1	1	0	0	NULL	NULL
1559	REQ-2025-216	13	2026-05-19	0	0	0	0	NULL	NULL
1560	REQ-2026-299	6	2025-10-02	1	0	0	0	NULL	NULL
1561	REQ-2026-293	4	2025-09-13	1	0	0	0	NULL	NULL
1562	REQ-2025-295	14	2025-11-14	0	0	0	0	NULL	NULL
1563	REQ-2025-265	12	2025-11-27	0	0	0	0	NULL	NULL
1564	REQ-2026-322	8	2026-07-29	0	0	0	0	NULL	NULL
1565	REQ-2026-187	11	2026-03-21	1	1	0	0	NULL	NULL
1566	REQ-2026-202	11	2026-07-30	1	0	0	0	NULL	NULL
1567	REQ-2025-349	12	2026-07-12	0	0	0	0	NULL	NULL
1568	REQ-2025-223	12	2026-06-01	1	1	0	0	NULL	NULL
1569	REQ-2026-140	7	2026-06-10	1	0	0	0	NULL	NULL
1570	REQ-2025-291	6	2026-06-12	1	1	1	1	08/15/2026	64
1571	REQ-2025-234	10	2026-04-05	1	1	1	1	2026-05-02	27
1572	REQ-2025-324	6	2025-09-24	1	0	0	0	NULL	NULL
1573	NULL	6	2025-08-28	1	0	0	0	NULL	NULL
1574	REQ-2026-253	4	2026-02-24	1	1	1	1	2026-03-11	15
1575	REQ-2026-287	11	2025-11-14	1	1	0	0	NULL	NULL
1576	REQ-2025-298	5	2026-04-24	1	1	0	0	NULL	NULL
1577	REQ-2025-314	7	2026-07-05	0	0	0	0	NULL	NULL
1578	REQ-2025-216	15	2025-11-11	1	1	0	0	NULL	NULL
1579	REQ-2026-329	5	2026-03-27	1	1	0	0	NULL	NULL
1580	REQ-2026-166	6	2026-05-31	1	0	0	0	NULL	NULL
1581	REQ-2025-324	13	2025-12-16	1	0	0	0	NULL	NULL
1582	REQ-2026-303	12	2026-07-12	1	1	0	0	NULL	NULL
1583	REQ-2026-249	3	2026-02-04	1	0	0	0	NULL	NULL
1584	REQ-2025-281	12	2026-02-18	1	0	0	0	NULL	NULL
1585	REQ-2025-196	3	2026-01-04	1	0	0	0	NULL	NULL
1586	REQ-2025-334	8	2025-09-30	1	1	1	1	2025-10-18	18
1587	REQ-2025-160	13	2025-09-08	1	0	0	0	NULL	NULL
1588	REQ-2026-296	5	2025-10-10	1	0	0	0	NULL	NULL
1589	REQ-2025-248	1	2025-10-23	1	0	0	0	NULL	NULL
1590	REQ-2025-162	10	2025-08-28	0	0	0	0	NULL	NULL
1591	REQ-2026-150	15	2026-04-25	1	1	0	0	NULL	NULL
1592	REQ-2025-152	12	2025-10-12	0	0	0	0	NULL	NULL
1593	REQ-2025-137	13	2026-02-17	0	0	0	0	NULL	NULL
1594	REQ-2025-113	2	2025-08-17	0	0	0	0	NULL	NULL
1595	REQ-2025-225	11	2026-01-27	0	0	0	0	NULL	NULL
1596	REQ-2026-344	1	2025-09-07	1	0	0	0	NULL	NULL
1597	REQ-2025-171	2	2026-06-24	1	1	0	0	NULL	NULL
1598	REQ-2025-324	10	2026-02-24	1	0	0	0	NULL	NULL
1599	REQ-2025-326	6	2025-09-02	1	1	1	1	2025-09-22	20
1600	REQ-2025-260	2	2025-08-10	1	1	0	0	NULL	NULL
1601	REQ-2026-181	7	2026-04-10	1	1	0	0	NULL	NULL
1602	REQ-2026-310	10	2026-01-02	0	0	0	0	NULL	NULL
1603	REQ-2026-140	2	2025-08-01	0	0	0	0	NULL	NULL
1604	REQ-2025-340	3	2026-06-15	1	0	0	0	NULL	NULL
1605	REQ-2025-167	13	2026-02-05	0	0	0	0	NULL	NULL
1606	REQ-2026-247	13	2025-09-11	1	0	0	0	NULL	NULL
1607	REQ-2026-247	12	2025-12-02	1	1	1	1	2026-02-04	64
1608	REQ-2025-265	1	2026-02-05	0	0	0	0	NULL	NULL
1609	REQ-2025-342	2	2026-01-30	1	0	0	0	NULL	NULL
1610	REQ-2026-206	16	2026-06-02	1	0	0	0	NULL	NULL
1611	REQ-2025-248	12	2025-10-09	0	0	0	0	NULL	NULL
1612	REQ-2026-284	2	2026-01-23	0	0	0	0	NULL	NULL
1613	REQ-2025-101	12	2026-05-12	0	0	0	0	NULL	NULL
1614	REQ-2026-259	10	2026-07-31	0	0	0	0	NULL	NULL
1615	REQ-2026-275	11	2025-08-20	1	1	0	0	NULL	NULL
1616	REQ-2025-342	16	2026-03-28	1	0	0	0	NULL	NULL
1617	REQ-2025-225	4	2026-07-21	1	0	0	0	NULL	NULL
1618	REQ-2026-261	4	2026-01-19	1	1	0	0	NULL	NULL
1619	REQ-2025-307	13	2026-03-06	0	0	0	0	NULL	NULL
1620	REQ-2025-190	3	2026-03-13	1	1	0	0	NULL	NULL
1621	REQ-2026-140	8	2025-09-15	1	0	0	0	NULL	NULL
1622	REQ-2025-302	11	2025-09-19	1	1	1	1	2025-11-22	64
1623	REQ-2025-203	8	2026-02-07	0	0	0	0	NULL	NULL
1624	REQ-2025-332	14	2025-11-12	0	0	0	0	NULL	NULL
1625	REQ-2025-231	12	2025-10-26	0	0	0	0	NULL	NULL
1626	REQ-2026-157	5	2026-06-27	1	0	0	0	NULL	NULL
1627	REQ-2025-262	13	2025-11-16	0	0	0	0	NULL	NULL
1628	NULL	12	2025-12-20	1	0	0	0	NULL	NULL
1629	REQ-2025-174	12	2026-06-11	1	1	0	0	NULL	NULL
1630	REQ-2025-311	15	2026-02-18	0	0	0	0	NULL	NULL
1631	REQ-2026-109	4	2026-01-08	0	0	0	0	NULL	NULL
1632	REQ-2026-121	8	2025-12-10	0	0	0	0	NULL	NULL
1633	REQ-2026-266	7	2026-07-27	1	1	0	0	NULL	NULL
1634	REQ-2026-198	6	2026-07-24	0	0	0	0	NULL	NULL
1635	REQ-2026-232	14	2026-05-05	0	0	0	0	NULL	NULL
1636	REQ-2025-305	8	2026-02-15	0	0	0	0	NULL	NULL
1637	REQ-2025-137	6	2025-11-11	0	0	0	0	NULL	NULL
1638	REQ-2025-349	13	2026-04-14	0	0	0	0	NULL	NULL
1639	REQ-2026-194	15	2025-10-19	0	0	0	0	NULL	NULL
1640	REQ-2025-205	1	12/02/2025	1	0	0	0	NULL	NULL
1641	REQ-2026-134	12	2025-12-24	1	0	0	0	NULL	NULL
1642	REQ-2025-248	16	2025-10-11	1	0	0	0	NULL	NULL
1643	REQ-2026-211	8	2026-02-09	1	0	0	0	NULL	NULL
1644	REQ-2026-109	12	2025-09-05	0	0	0	0	NULL	NULL
1645	REQ-2025-153	14	2025-08-17	1	1	0	0	NULL	NULL
1646	REQ-2025-171	2	2026-02-23	0	0	0	0	NULL	NULL
1647	REQ-2026-211	7	2025-08-07	1	1	1	1	2025-09-29	53
1648	REQ-2025-184	6	2026-06-18	0	0	0	0	NULL	NULL
1649	REQ-2025-239	12	2026-01-14	1	0	0	0	NULL	NULL
1650	REQ-2025-298	13	2026-05-28	1	1	0	0	NULL	NULL
1651	REQ-2026-316	2	2026-02-07	1	0	0	0	NULL	NULL
1652	REQ-2025-324	7	2025-09-09	0	0	0	0	NULL	NULL
1653	REQ-2025-349	3	2025-11-11	0	0	0	0	NULL	NULL
1654	REQ-2025-283	7	2026-01-23	0	0	0	0	NULL	NULL
1655	REQ-2025-323	5	2026-07-11	1	0	0	0	NULL	NULL
1656	REQ-2025-323	5	2025-08-05	1	0	0	0	NULL	NULL
1657	REQ-2026-109	7	2026-05-29	1	0	0	0	NULL	NULL
1658	REQ-2025-108	1	2025-12-08	0	0	0	0	NULL	NULL
1659	REQ-2026-254	6	2026-05-18	1	1	0	0	NULL	NULL
1660	REQ-2025-216	11	2025-11-21	1	0	0	0	NULL	NULL
1661	REQ-2026-200	10	2026-04-20	1	1	0	0	NULL	NULL
1662	REQ-2025-154	14	2026-01-12	1	0	0	0	NULL	NULL
1663	REQ-2026-275	2	2026-02-01	1	0	0	0	NULL	NULL
1664	REQ-2026-247	10	2026-06-13	1	0	0	0	NULL	NULL
1665	REQ-2026-176	12	2026-01-09	1	0	0	0	NULL	NULL
1666	REQ-2026-201	7	2025-10-19	1	0	0	0	NULL	NULL
1667	REQ-2026-193	7	2026-03-31	1	0	0	0	NULL	NULL
1668	REQ-2026-267	5	2026-01-27	0	0	0	0	NULL	NULL
1669	REQ-2025-271	1	2026-03-08	0	0	0	0	NULL	NULL
1670	REQ-2026-119	9	2025-12-09	1	0	0	0	NULL	NULL
1671	REQ-2026-166	4	2026-04-20	0	0	0	0	NULL	NULL
1672	REQ-2025-243	2	2025-10-05	1	1	1	1	2025-11-02	28
1673	REQ-2026-282	16	2026-03-14	1	0	0	0	NULL	NULL
1674	REQ-2025-248	10	2026-01-20	1	0	0	0	NULL	NULL
1675	REQ-2026-296	1	2025-11-27	0	0	0	0	NULL	NULL
1676	REQ-2025-350	11	2026-05-14	1	1	0	0	NULL	NULL
1677	REQ-2026-329	3	2026-01-03	1	1	0	0	NULL	NULL
1678	REQ-2026-115	12	2026-07-12	0	0	0	0	NULL	NULL
1679	REQ-2026-284	8	2026-06-08	0	0	0	0	NULL	NULL
1680	REQ-2026-351	11	2025-09-07	1	0	0	0	NULL	NULL
1681	REQ-2025-260	12	2026-05-26	1	0	0	0	NULL	NULL
1682	REQ-2025-327	12	2026-06-28	1	0	0	0	NULL	NULL
1683	REQ-2025-311	3	2026-04-24	0	0	0	0	NULL	NULL
1684	REQ-2026-134	4	2025-11-22	0	0	0	0	NULL	NULL
1685	REQ-2025-205	1	2025-12-12	0	0	0	0	NULL	NULL
1686	REQ-2026-127	6	2026-03-24	1	0	0	0	NULL	NULL
1687	REQ-2025-170	4	2026-05-22	1	0	0	0	NULL	NULL
1688	REQ-2026-329	10	2026-03-13	1	0	0	0	NULL	NULL
1689	REQ-2025-104	10	2026-02-03	0	0	0	0	NULL	NULL
1690	REQ-2026-138	12	2026-01-19	1	0	0	0	NULL	NULL
1691	REQ-2026-290	2	2025-11-05	0	0	0	0	NULL	NULL
1692	REQ-2026-290	14	2025-08-23	0	0	0	0	NULL	NULL
1693	REQ-2026-294	2	2026-07-17	1	0	0	0	NULL	NULL
1694	REQ-2025-156	12	2025-10-27	1	0	0	0	NULL	NULL
1695	REQ-2025-196	7	04/08/2026	1	0	0	0	NULL	NULL
1696	REQ-2025-184	2	2025-09-23	0	0	0	0	NULL	NULL
1697	REQ-2025-350	9	2026-03-04	1	1	1	1	2026-04-09	36
1698	REQ-2025-321	13	2025-08-04	1	0	0	0	NULL	NULL
1699	REQ-2026-128	3	2026-07-20	1	1	0	0	NULL	NULL
1700	REQ-2025-179	5	2026-07-05	1	1	0	0	NULL	NULL
1701	REQ-2026-118	16	2026-02-12	0	0	0	0	NULL	NULL
1702	REQ-2026-351	6	2026-02-22	0	0	0	0	NULL	NULL
1703	REQ-2025-123	4	2026-02-17	1	0	0	0	NULL	NULL
1704	REQ-2026-290	12	2025-11-20	0	0	0	0	NULL	NULL
1705	REQ-2025-248	1	2026-04-18	0	0	0	0	NULL	NULL
1706	REQ-2026-272	14	2026-01-03	0	0	0	0	NULL	NULL
1707	REQ-2025-171	3	2025-08-25	1	0	0	0	NULL	NULL
1708	REQ-2026-235	16	2026-05-01	0	0	0	0	NULL	NULL
1709	REQ-2026-206	13	2026-04-21	0	0	0	0	NULL	NULL
1710	REQ-2026-269	14	2026-03-22	1	1	0	0	NULL	NULL
1711	REQ-2025-169	15	2026-03-02	0	0	0	0	NULL	NULL
1712	REQ-2025-146	10	2026-03-13	0	0	0	0	NULL	NULL
1713	REQ-2026-185	12	2026-05-06	1	1	0	0	NULL	NULL
1714	REQ-2025-305	9	2025-12-14	1	1	0	0	NULL	NULL
1715	REQ-2026-161	8	2025-10-12	0	0	0	0	NULL	NULL
1716	REQ-2026-253	3	2026-07-16	0	0	0	0	NULL	NULL
1717	REQ-2025-268	8	2026-03-09	1	0	0	0	NULL	NULL
1718	REQ-2025-271	7	2026-07-17	1	1	0	0	NULL	NULL
1719	REQ-2025-325	7	2026-07-13	0	0	0	0	NULL	NULL
1720	REQ-2026-199	14	2026-03-10	1	1	0	0	NULL	NULL
1721	REQ-2026-217	14	2025-10-25	0	0	0	0	NULL	NULL
1722	REQ-2025-223	8	2025-08-08	0	0	0	0	NULL	NULL
1723	REQ-2026-211	10	2025-08-25	0	0	0	0	NULL	NULL
1724	REQ-2026-221	10	2026-02-03	1	0	0	0	NULL	NULL
1725	REQ-2025-135	7	2025-12-27	0	0	0	0	NULL	NULL
1726	REQ-2025-146	1	2025-10-15	1	0	0	0	NULL	NULL
1727	REQ-2026-107	6	2025-10-02	1	1	0	0	NULL	NULL
1728	REQ-2026-290	10	2026-01-28	0	0	0	0	NULL	NULL
1729	REQ-2026-138	9	2026-03-16	1	0	0	0	NULL	NULL
1730	REQ-2025-175	10	2025-11-12	0	0	0	0	NULL	NULL
1731	REQ-2026-141	15	2026-05-24	1	0	0	0	NULL	NULL
1732	REQ-2026-329	7	11/09/2025	0	0	0	0	NULL	NULL
1733	REQ-2026-254	11	2026-06-25	0	0	0	0	NULL	NULL
1734	REQ-2026-185	1	2026-06-04	0	0	0	0	NULL	NULL
1735	REQ-2025-258	2	2025-10-28	0	0	0	0	NULL	NULL
1736	REQ-2026-329	4	2026-03-31	0	0	0	0	NULL	NULL
1737	REQ-2025-304	4	2026-02-23	0	0	0	0	NULL	NULL
1738	REQ-2026-185	4	2026-02-16	1	1	0	0	NULL	NULL
1739	REQ-2025-337	11	2025-11-28	1	1	0	0	NULL	NULL
1740	NULL	13	2026-03-22	0	0	0	0	NULL	NULL
1741	REQ-2025-113	12	2026-02-02	0	0	0	0	NULL	NULL
1742	REQ-2025-324	1	03/24/2026	1	1	0	0	NULL	NULL
1743	REQ-2025-175	1	2025-09-10	0	0	0	0	NULL	NULL
1744	REQ-2025-289	6	2026-01-27	0	0	0	0	NULL	NULL
1745	REQ-2025-279	9	03/10/2026	1	1	0	0	NULL	NULL
1746	REQ-2025-164	1	2026-05-26	0	0	0	0	NULL	NULL
1747	REQ-2026-119	12	2026-06-02	0	0	0	0	NULL	NULL
1748	REQ-2025-298	5	2025-10-18	1	1	0	0	NULL	NULL
1749	REQ-2026-197	3	2025-08-28	1	1	0	0	NULL	NULL
1750	REQ-2026-269	6	2026-05-22	0	0	0	0	NULL	NULL
1751	REQ-2025-333	12	2026-05-16	0	0	0	0	NULL	NULL
1752	REQ-2026-246	14	2025-09-11	1	0	0	0	NULL	NULL
1753	REQ-2026-119	14	2026-06-19	0	0	0	0	NULL	NULL
1754	REQ-2025-271	9	2026-05-21	0	0	0	0	NULL	NULL
1755	REQ-2025-291	12	2025-10-20	1	1	0	0	NULL	NULL
1756	REQ-2025-257	10	2026-05-18	0	0	0	0	NULL	NULL
1757	REQ-2025-349	12	2025-08-16	1	1	0	0	NULL	NULL
1758	REQ-2026-198	4	2026-04-21	1	0	0	0	NULL	NULL
1759	REQ-2026-336	8	2026-07-20	1	0	0	0	NULL	NULL
1760	REQ-2026-303	15	2025-10-02	0	0	0	0	NULL	NULL
1761	REQ-2025-289	3	2025-08-04	1	0	0	0	NULL	NULL
1762	REQ-2025-330	8	2026-03-31	1	1	0	0	NULL	NULL
1763	REQ-2026-194	13	2025-10-27	1	1	0	0	NULL	NULL
1764	REQ-2026-202	7	2026-03-17	1	0	0	0	NULL	NULL
1765	REQ-2025-332	11	2025-09-27	0	0	0	0	NULL	NULL
1766	REQ-2025-347	11	2026-07-14	0	0	0	0	NULL	NULL
1767	REQ-2026-133	6	2025-10-20	1	1	0	0	NULL	NULL
1768	REQ-2025-177	2	2026-06-30	1	0	0	0	NULL	NULL
1769	REQ-2025-154	10	2026-07-16	0	0	0	0	NULL	NULL
1770	REQ-2026-329	1	2025-08-17	1	0	0	0	NULL	NULL
1771	REQ-2025-216	16	2026-06-07	1	0	0	0	NULL	NULL
1772	REQ-2025-179	7	2025-08-23	0	0	0	0	NULL	NULL
1773	REQ-2026-161	2	2025-12-26	1	0	0	0	NULL	NULL
1774	REQ-2026-287	2	2026-04-23	1	0	0	0	NULL	NULL
1775	REQ-2026-253	15	2025-11-05	0	0	0	0	NULL	NULL
1776	REQ-2025-177	13	2026-05-05	1	0	0	0	NULL	NULL
1777	REQ-2025-262	14	2025-10-27	1	0	0	0	NULL	NULL
1778	REQ-2026-242	15	2025-11-02	1	1	1	1	2026-01-03	62
1779	REQ-2026-141	11	2026-02-03	0	0	0	0	NULL	NULL
1780	REQ-2025-164	2	2026-04-06	0	0	0	0	NULL	NULL
1781	REQ-2026-261	9	2026-02-08	0	0	0	0	NULL	NULL
1782	REQ-2026-109	12	2026-03-01	0	0	0	0	NULL	NULL
1783	REQ-2026-241	4	2026-01-20	1	1	0	0	NULL	NULL
1784	REQ-2026-331	16	2025-10-26	1	0	0	0	NULL	NULL
1785	REQ-2025-205	2	2026-03-17	0	0	0	0	NULL	NULL
1786	REQ-2026-103	6	2026-04-25	0	0	0	0	NULL	NULL
1787	REQ-2025-278	4	2025-09-24	1	1	0	0	NULL	NULL
1788	REQ-2025-220	11	2025-10-02	1	1	0	0	NULL	NULL
1789	REQ-2025-302	2	2026-06-21	1	1	0	0	NULL	NULL
1790	REQ-2026-259	4	2025-08-08	1	1	1	1	2025-09-29	52
1791	REQ-2026-250	6	2026-02-10	1	1	0	0	NULL	NULL
1792	REQ-2025-323	4	2025-10-26	0	0	0	0	NULL	NULL
1793	REQ-2025-323	1	2026-04-09	1	0	0	0	NULL	NULL
1794	REQ-2026-338	4	2026-01-04	1	1	1	1	2026-02-15	42
1795	REQ-2025-220	7	2025-11-21	0	0	0	0	NULL	NULL
1796	REQ-2026-287	4	2026-05-03	0	0	0	0	NULL	NULL
1797	REQ-2026-141	4	2026-07-23	0	0	0	0	NULL	NULL
1798	REQ-2026-214	15	2026-05-31	0	0	0	0	NULL	NULL
1799	REQ-2026-320	15	10/19/2025	1	0	0	0	NULL	NULL
1800	REQ-2025-285	12	2025-12-05	1	1	0	0	NULL	NULL
1801	REQ-2025-104	11	2025-12-09	1	1	1	1	2026-01-16	38
1802	REQ-2026-328	15	2026-05-25	1	0	0	0	NULL	NULL
1803	REQ-2026-267	10	2025-10-11	0	0	0	0	NULL	NULL
1804	REQ-2025-228	8	2026-03-16	0	0	0	0	NULL	NULL
1805	REQ-2026-303	1	2025-12-28	0	0	0	0	NULL	NULL
1806	REQ-2026-211	2	06/11/2026	0	0	0	0	NULL	NULL
1807	REQ-2025-350	3	2026-02-12	1	0	0	0	NULL	NULL
1808	REQ-2026-259	4	2025-11-19	0	0	0	0	NULL	NULL
1809	REQ-2025-168	10	2025-09-26	1	0	0	0	NULL	NULL
1810	REQ-2026-282	8	2026-01-20	1	0	0	0	NULL	NULL
1811	REQ-2025-318	6	2025-09-03	1	0	0	0	NULL	NULL
1812	REQ-2025-291	10	2025-11-21	1	0	0	0	NULL	NULL
1813	REQ-2025-314	8	2026-01-29	1	0	0	0	NULL	NULL
1814	REQ-2025-172	10	2026-06-21	1	0	0	0	NULL	NULL
1815	REQ-2025-280	14	2025-09-24	0	0	0	0	NULL	NULL
1816	REQ-2025-216	7	2026-02-17	1	0	0	0	NULL	NULL
1817	REQ-2025-288	9	2026-03-01	0	0	0	0	NULL	NULL
1818	REQ-2025-164	4	2025-12-30	1	1	1	1	2026-02-18	50
1819	REQ-2026-269	5	2026-03-17	0	0	0	0	NULL	NULL
1820	REQ-2026-254	9	2026-04-25	0	0	0	0	NULL	NULL
1821	REQ-2025-180	14	2026-01-09	1	0	0	0	NULL	NULL
1822	REQ-2025-347	10	2026-01-31	0	0	0	0	NULL	NULL
1823	REQ-2025-164	14	2026-07-24	1	1	0	0	NULL	NULL
1824	REQ-2026-227	4	2026-04-04	0	0	0	0	NULL	NULL
1825	REQ-2026-176	11	2026-04-25	1	0	0	0	NULL	NULL
1826	REQ-2025-268	7	2026-07-28	1	0	0	0	NULL	NULL
1827	REQ-2025-215	3	2026-04-23	1	0	0	0	NULL	NULL
1828	REQ-2026-241	4	2025-10-23	0	0	0	0	NULL	NULL
1829	REQ-2025-337	12	2026-04-06	0	0	0	0	NULL	NULL
1830	REQ-2026-128	7	2026-03-26	0	0	0	0	NULL	NULL
1831	REQ-2025-213	9	2025-11-28	1	1	0	0	NULL	NULL
1832	REQ-2025-102	8	2026-04-27	1	0	0	0	NULL	NULL
1833	REQ-2025-314	5	2025-09-14	1	0	0	0	NULL	NULL
1834	REQ-2026-202	2	2025-08-21	1	1	0	0	NULL	NULL
1835	REQ-2026-270	5	2026-01-23	1	1	1	1	2026-03-18	54
1836	REQ-2026-266	14	2025-09-19	0	0	0	0	NULL	NULL
1837	REQ-2025-339	6	2026-04-21	1	1	1	0	NULL	NULL
1838	REQ-2025-208	1	2026-06-29	1	0	0	0	NULL	NULL
1839	REQ-2025-123	12	2025-09-06	1	0	0	0	NULL	NULL
1840	REQ-2025-190	8	2025-12-11	1	1	0	0	NULL	NULL
1841	REQ-2026-266	13	2025-11-15	0	0	0	0	NULL	NULL
1842	REQ-2025-162	9	2026-05-24	0	0	0	0	NULL	NULL
1843	REQ-2025-177	1	2025-12-31	1	1	0	0	NULL	NULL
1844	REQ-2026-144	14	2025-08-30	0	0	0	0	NULL	NULL
1845	REQ-2025-122	12	2025-10-14	1	0	0	0	NULL	NULL
1846	REQ-2025-231	13	2026-05-16	1	0	0	0	NULL	NULL
1847	REQ-2025-327	8	2026-02-06	0	0	0	0	NULL	NULL
1848	REQ-2025-153	13	2026-06-04	0	0	0	0	NULL	NULL
1849	REQ-2026-147	5	05/24/2026	0	0	0	0	NULL	NULL
1850	REQ-2025-263	10	2025-09-10	0	0	0	0	NULL	NULL
1851	REQ-2026-303	16	2026-05-25	1	0	0	0	NULL	NULL
1852	REQ-2025-153	3	2025-09-19	1	1	0	0	NULL	NULL
1853	REQ-2026-226	1	2026-04-30	0	0	0	0	NULL	NULL
1854	REQ-2026-247	4	07/22/2026	1	1	0	0	NULL	NULL
1855	REQ-2025-274	8	2025-11-30	1	0	0	0	NULL	NULL
1856	REQ-2025-350	10	2026-04-09	1	1	0	0	NULL	NULL
1857	REQ-2025-337	5	2025-11-30	0	0	0	0	NULL	NULL
1858	REQ-2026-128	6	2026-05-05	1	1	0	0	NULL	NULL
1859	REQ-2026-202	1	2025-12-14	1	1	0	0	NULL	NULL
1860	REQ-2026-351	5	2025-12-23	1	1	1	0	NULL	NULL
1861	REQ-2026-264	4	2026-07-30	1	1	0	0	NULL	NULL
1862	REQ-2026-143	8	2026-01-31	1	0	0	0	NULL	NULL
1863	REQ-2025-312	9	2026-05-22	0	0	0	0	NULL	NULL
1864	REQ-2025-117	2	2025-10-31	0	0	0	0	NULL	NULL
1865	REQ-2025-257	14	2026-04-20	1	0	0	0	NULL	NULL
1866	REQ-2026-247	6	2025-08-12	1	0	0	0	NULL	NULL
1867	REQ-2025-102	12	2025-08-19	1	1	0	0	NULL	NULL
1868	REQ-2026-284	2	2026-06-12	1	0	0	0	NULL	NULL
1869	REQ-2026-270	6	2026-06-25	0	0	0	0	NULL	NULL
1870	REQ-2025-291	12	2026-01-16	1	0	0	0	NULL	NULL
1871	REQ-2025-135	13	2026-01-08	1	0	0	0	NULL	NULL
1872	REQ-2026-150	7	2026-03-16	0	0	0	0	NULL	NULL
1873	REQ-2026-202	8	2026-01-10	0	0	0	0	NULL	NULL
1874	REQ-2025-117	12	2025-09-19	1	1	1	0	NULL	NULL
1875	REQ-2026-128	9	2026-01-31	0	0	0	0	NULL	NULL
1876	REQ-2026-150	10	2026-04-26	0	0	0	0	NULL	NULL
1877	REQ-2025-276	7	2025-08-17	0	0	0	0	NULL	NULL
1878	REQ-2026-246	4	2026-04-25	0	0	0	0	NULL	NULL
1879	REQ-2026-219	13	2025-12-21	0	0	0	0	NULL	NULL
1880	REQ-2025-113	10	2025-12-27	0	0	0	0	NULL	NULL
1881	REQ-2025-209	9	2026-07-31	0	0	0	0	NULL	NULL
1882	REQ-2025-174	7	2025-09-06	1	1	0	0	NULL	NULL
1883	REQ-2026-116	6	2025-11-29	0	0	0	0	NULL	NULL
1884	REQ-2025-285	5	2026-04-25	0	0	0	0	NULL	NULL
1885	REQ-2025-325	16	2026-06-17	1	0	0	0	NULL	NULL
1886	REQ-2025-240	10	2026-06-23	0	0	0	0	NULL	NULL
1887	REQ-2025-151	2	2026-01-11	0	0	0	0	NULL	NULL
1888	REQ-2025-213	13	2025-09-12	1	1	1	1	2025-10-18	36
1889	REQ-2026-251	4	2025-08-23	0	0	0	0	NULL	NULL
1890	REQ-2026-194	14	2026-03-14	0	0	0	0	NULL	NULL
1891	REQ-2025-295	16	2026-07-14	1	0	0	0	NULL	NULL
1892	REQ-2025-341	4	2026-02-16	0	0	0	0	NULL	NULL
1893	REQ-2025-274	3	2026-01-15	0	0	0	0	NULL	NULL
1894	REQ-2025-165	2	02/08/2026	1	0	0	0	NULL	NULL
1895	REQ-2026-109	9	2026-02-12	0	0	0	0	NULL	NULL
1896	REQ-2025-167	13	2025-11-25	0	0	0	0	NULL	NULL
1897	REQ-2025-302	12	2026-07-23	0	0	0	0	NULL	NULL
1898	REQ-2026-316	3	2025-10-17	1	1	1	1	2025-11-27	41
1899	REQ-2026-133	10	2026-05-04	1	1	0	0	NULL	NULL
1900	REQ-2025-243	1	2026-07-28	1	1	0	0	NULL	NULL
1901	REQ-2025-122	1	2025-11-11	1	0	0	0	NULL	NULL
1902	REQ-2025-184	5	2025-09-03	1	0	0	0	NULL	NULL
1903	REQ-2026-266	3	2025-10-31	0	0	0	0	NULL	NULL
1904	REQ-2025-281	2	2025-08-02	0	0	0	0	NULL	NULL
1905	REQ-2026-267	2	06/26/2026	0	0	0	0	NULL	NULL
1906	REQ-2025-262	14	2026-01-02	0	0	0	0	NULL	NULL
